"DevType","District","Weights"
"Metropolitan",2885,0.475929545517662
"Town",2885,0.475929545517662
"Rural",2885,0.475929545517662
"Metropolitan",2886,0.479954300502264
"Town",2886,0.479954300502264
"Rural",2886,0.479954300502264
"Metropolitan",2887,0.0726982578483245
"Town",2887,0.0726982578483245
"Rural",2887,0.0726982578483245
"Metropolitan",2888,0.190587360868507
"Town",2888,0.190587360868507
"Rural",2888,0.190587360868507
"Metropolitan",2889,0.125513978429558
"Town",2889,0.125513978429558
"Rural",2889,0.125513978429558
"Metropolitan",2890,0.0466669916332984
"Town",2890,0.0466669916332984
"Rural",2890,0.0466669916332984
"Metropolitan",2891,0.270451083199531
"Town",2891,0.270451083199531
"Rural",2891,0.270451083199531
"Metropolitan",2892,1.70103653759301
"Town",2892,1.70103653759301
"Rural",2892,1.70103653759301
"Metropolitan",2893,2.63174321086581
"Town",2893,2.63174321086581
"Rural",2893,2.63174321086581
"Metropolitan",2894,1.90104278207141
"Town",2894,1.90104278207141
"Rural",2894,1.90104278207141
"Metropolitan",2895,1.66312711151004
"Town",2895,1.66312711151004
"Rural",2895,1.66312711151004
"Metropolitan",2896,1.75427315059366
"Town",2896,1.75427315059366
"Rural",2896,1.75427315059366
"Metropolitan",2897,2.44974300354693
"Town",2897,2.44974300354693
"Rural",2897,2.44974300354693
"Metropolitan",2898,1.37375935658681
"Town",2898,1.37375935658681
"Rural",2898,1.37375935658681
"Metropolitan",2899,2.54778114034478
"Town",2899,2.54778114034478
"Rural",2899,2.54778114034478
"Metropolitan",2900,0.000155357364349012
"Town",2900,0.000155357364349012
"Rural",2900,0.000155357364349012
"Metropolitan",2901,2.9128250934573
"Town",2901,2.9128250934573
"Rural",2901,2.9128250934573
"Metropolitan",2902,3.06579319207866
"Town",2902,3.06579319207866
"Rural",2902,3.06579319207866
"Metropolitan",2903,2.80442147090444
"Town",2903,2.80442147090444
"Rural",2903,2.80442147090444
"Metropolitan",2904,0.76173731896828
"Town",2904,0.76173731896828
"Rural",2904,0.76173731896828
"Metropolitan",2905,0.81265202824075
"Town",2905,0.81265202824075
"Rural",2905,0.81265202824075
"Metropolitan",2906,1.7138940431163
"Town",2906,1.7138940431163
"Rural",2906,1.7138940431163
"Metropolitan",2907,3.51787489739242
"Town",2907,3.51787489739242
"Rural",2907,3.51787489739242
"Metropolitan",2908,2.85653035098797
"Town",2908,2.85653035098797
"Rural",2908,2.85653035098797
"Metropolitan",2909,2.93141876977541
"Town",2909,2.93141876977541
"Rural",2909,2.93141876977541
"Metropolitan",2910,0.218570555640501
"Town",2910,0.218570555640501
"Rural",2910,0.218570555640501
"Metropolitan",2911,1.42374766445632
"Town",2911,1.42374766445632
"Rural",2911,1.42374766445632
"Metropolitan",2912,5.30902610620192e+48
"Town",2912,5.30902610620192e+48
"Rural",2912,5.30902610620192e+48
"Metropolitan",2913,3.99053324718802
"Town",2913,3.99053324718802
"Rural",2913,3.99053324718802
"Metropolitan",2914,1.98364093479704
"Town",2914,1.98364093479704
"Rural",2914,1.98364093479704
"Metropolitan",2915,2.05709227276546
"Town",2915,2.05709227276546
"Rural",2915,2.05709227276546
"Metropolitan",2916,1.57948599638495
"Town",2916,1.57948599638495
"Rural",2916,1.57948599638495
"Metropolitan",2917,3.03329633893102
"Town",2917,3.03329633893102
"Rural",2917,3.03329633893102
"Metropolitan",2918,2.17724736917082
"Town",2918,2.17724736917082
"Rural",2918,2.17724736917082
"Metropolitan",2919,1.31840583017929
"Town",2919,1.31840583017929
"Rural",2919,1.31840583017929
"Metropolitan",2920,2.52012564965776
"Town",2920,2.52012564965776
"Rural",2920,2.52012564965776
"Metropolitan",2921,2.31961706079107
"Town",2921,2.31961706079107
"Rural",2921,2.31961706079107
"Metropolitan",2922,1.65162159729018
"Town",2922,1.65162159729018
"Rural",2922,1.65162159729018
"Metropolitan",2923,1.75564243197907
"Town",2923,1.75564243197907
"Rural",2923,1.75564243197907
"Metropolitan",2924,0.702293827793017
"Town",2924,0.702293827793017
"Rural",2924,0.702293827793017
"Metropolitan",2925,0.911018817111145
"Town",2925,0.911018817111145
"Rural",2925,0.911018817111145
"Metropolitan",2926,0.649515619525893
"Town",2926,0.649515619525893
"Rural",2926,0.649515619525893
"Metropolitan",2927,2.60949643774256
"Town",2927,2.60949643774256
"Rural",2927,2.60949643774256
"Metropolitan",2928,2.03253655561053
"Town",2928,2.03253655561053
"Rural",2928,2.03253655561053
"Metropolitan",2929,1.90983156679303
"Town",2929,1.90983156679303
"Rural",2929,1.90983156679303
"Metropolitan",2930,0.0999478281484
"Town",2930,0.0999478281484
"Rural",2930,0.0999478281484
"Metropolitan",2931,1.44164252594307
"Town",2931,1.44164252594307
"Rural",2931,1.44164252594307
"Metropolitan",2932,1.26160978854829
"Town",2932,1.26160978854829
"Rural",2932,1.26160978854829
"Metropolitan",2933,0.942516297537869
"Town",2933,0.942516297537869
"Rural",2933,0.942516297537869
"Metropolitan",2934,1.47856610510733
"Town",2934,1.47856610510733
"Rural",2934,1.47856610510733
"Metropolitan",2935,3.13257803101725
"Town",2935,3.13257803101725
"Rural",2935,3.13257803101725
"Metropolitan",2936,3.47466575282471
"Town",2936,3.47466575282471
"Rural",2936,3.47466575282471
"Metropolitan",2937,2.62002509218617
"Town",2937,2.62002509218617
"Rural",2937,2.62002509218617
"Metropolitan",2938,27.0937500563143
"Town",2938,27.0937500563143
"Rural",2938,27.0937500563143
"Metropolitan",2939,1.61553523528328
"Town",2939,1.61553523528328
"Rural",2939,1.61553523528328
"Metropolitan",2940,1.64961432629511
"Town",2940,1.64961432629511
"Rural",2940,1.64961432629511
"Metropolitan",2941,0.995123919333898
"Town",2941,0.995123919333898
"Rural",2941,0.995123919333898
"Metropolitan",2942,1.71790882069373
"Town",2942,1.71790882069373
"Rural",2942,1.71790882069373
"Metropolitan",2943,0.950361615044953
"Town",2943,0.950361615044953
"Rural",2943,0.950361615044953
"Metropolitan",2944,1.63137457370753
"Town",2944,1.63137457370753
"Rural",2944,1.63137457370753
"Metropolitan",2945,2.07445047008348
"Town",2945,2.07445047008348
"Rural",2945,2.07445047008348
"Metropolitan",2946,1.38101117185336
"Town",2946,1.38101117185336
"Rural",2946,1.38101117185336
"Metropolitan",2947,0.000562537808058642
"Town",2947,0.000562537808058642
"Rural",2947,0.000562537808058642
"Metropolitan",2948,0.0754403529108811
"Town",2948,0.0754403529108811
"Rural",2948,0.0754403529108811
"Metropolitan",2949,0.784585084023489
"Town",2949,0.784585084023489
"Rural",2949,0.784585084023489
"Metropolitan",2950,1.34736995396441
"Town",2950,1.34736995396441
"Rural",2950,1.34736995396441
"Metropolitan",2951,2.47262948516897
"Town",2951,2.47262948516897
"Rural",2951,2.47262948516897
"Metropolitan",2952,1.26669995744431
"Town",2952,1.26669995744431
"Rural",2952,1.26669995744431
"Metropolitan",2953,1.42801928323321
"Town",2953,1.42801928323321
"Rural",2953,1.42801928323321
"Metropolitan",2954,2.51450026437273
"Town",2954,2.51450026437273
"Rural",2954,2.51450026437273
"Metropolitan",2955,0.888668909650664
"Town",2955,0.888668909650664
"Rural",2955,0.888668909650664
"Metropolitan",2956,0.0762436343891757
"Town",2956,0.0762436343891757
"Rural",2956,0.0762436343891757
"Metropolitan",2957,1.16923789765358
"Town",2957,1.16923789765358
"Rural",2957,1.16923789765358
"Metropolitan",2958,0.710377180692368
"Town",2958,0.710377180692368
"Rural",2958,0.710377180692368
"Metropolitan",2959,0.7807220324118
"Town",2959,0.7807220324118
"Rural",2959,0.7807220324118
"Metropolitan",2960,0.169519384065309
"Town",2960,0.169519384065309
"Rural",2960,0.169519384065309
"Metropolitan",2961,2.84512452056341
"Town",2961,2.84512452056341
"Rural",2961,2.84512452056341
"Metropolitan",2962,1.31290950239002
"Town",2962,1.31290950239002
"Rural",2962,1.31290950239002
"Metropolitan",2963,1.32910381929084
"Town",2963,1.32910381929084
"Rural",2963,1.32910381929084
"Metropolitan",2964,0.838320592683995
"Town",2964,0.838320592683995
"Rural",2964,0.838320592683995
"Metropolitan",2965,1.08796920067612
"Town",2965,1.08796920067612
"Rural",2965,1.08796920067612
"Metropolitan",2966,0.883981125642662
"Town",2966,0.883981125642662
"Rural",2966,0.883981125642662
"Metropolitan",2967,1.86454599799145
"Town",2967,1.86454599799145
"Rural",2967,1.86454599799145
"Metropolitan",2968,1.56069510675325
"Town",2968,1.56069510675325
"Rural",2968,1.56069510675325
"Metropolitan",2969,2.02446847621928
"Town",2969,2.02446847621928
"Rural",2969,2.02446847621928
"Metropolitan",2970,1.84695535319916
"Town",2970,1.84695535319916
"Rural",2970,1.84695535319916
"Metropolitan",2971,1.08248581095688
"Town",2971,1.08248581095688
"Rural",2971,1.08248581095688
"Metropolitan",2972,1.7910112912858
"Town",2972,1.7910112912858
"Rural",2972,1.7910112912858
"Metropolitan",2973,1.30234218374145
"Town",2973,1.30234218374145
"Rural",2973,1.30234218374145
"Metropolitan",2974,0.654486919683096
"Town",2974,0.654486919683096
"Rural",2974,0.654486919683096
"Metropolitan",2975,0.597679983461601
"Town",2975,0.597679983461601
"Rural",2975,0.597679983461601
"Metropolitan",2976,0.998828762335498
"Town",2976,0.998828762335498
"Rural",2976,0.998828762335498
"Metropolitan",2977,0.65168140097138
"Town",2977,0.65168140097138
"Rural",2977,0.65168140097138
"Metropolitan",2978,0.976479522812718
"Town",2978,0.976479522812718
"Rural",2978,0.976479522812718
"Metropolitan",2979,0.310324413284819
"Town",2979,0.310324413284819
"Rural",2979,0.310324413284819
"Metropolitan",2980,0.682363497729347
"Town",2980,0.682363497729347
"Rural",2980,0.682363497729347
"Metropolitan",2981,50.2383500587584
"Town",2981,50.2383500587584
"Rural",2981,50.2383500587584
"Metropolitan",2982,0.119403343335895
"Town",2982,0.119403343335895
"Rural",2982,0.119403343335895
"Metropolitan",2983,1.09925643329834
"Town",2983,1.09925643329834
"Rural",2983,1.09925643329834
"Metropolitan",2984,0.570259431327725
"Town",2984,0.570259431327725
"Rural",2984,0.570259431327725
"Metropolitan",2985,1.44840708659725
"Town",2985,1.44840708659725
"Rural",2985,1.44840708659725
"Metropolitan",2986,1.14711833736154
"Town",2986,1.14711833736154
"Rural",2986,1.14711833736154
"Metropolitan",2987,1.15527800408739
"Town",2987,1.15527800408739
"Rural",2987,1.15527800408739
"Metropolitan",2988,0.166498638750471
"Town",2988,0.166498638750471
"Rural",2988,0.166498638750471
"Metropolitan",2989,1.37237622682557
"Town",2989,1.37237622682557
"Rural",2989,1.37237622682557
"Metropolitan",2990,1.21783048079172
"Town",2990,1.21783048079172
"Rural",2990,1.21783048079172
"Metropolitan",2991,1.69322662334702
"Town",2991,1.69322662334702
"Rural",2991,1.69322662334702
"Metropolitan",2992,1.34916465490496
"Town",2992,1.34916465490496
"Rural",2992,1.34916465490496
"Metropolitan",2993,1.10365481350364
"Town",2993,1.10365481350364
"Rural",2993,1.10365481350364
"Metropolitan",2994,2.78965531582655
"Town",2994,2.78965531582655
"Rural",2994,2.78965531582655
"Metropolitan",2995,1.75650690353059
"Town",2995,1.75650690353059
"Rural",2995,1.75650690353059
"Metropolitan",2996,1.60965498007297
"Town",2996,1.60965498007297
"Rural",2996,1.60965498007297
"Metropolitan",2997,0.812051058176636
"Town",2997,0.812051058176636
"Rural",2997,0.812051058176636
"Metropolitan",2998,1.60640441530643
"Town",2998,1.60640441530643
"Rural",2998,1.60640441530643
"Metropolitan",2999,1.8912740695495
"Town",2999,1.8912740695495
"Rural",2999,1.8912740695495
"Metropolitan",3000,1.65653172810166
"Town",3000,1.65653172810166
"Rural",3000,1.65653172810166
"Metropolitan",3001,1.70982199220926
"Town",3001,1.70982199220926
"Rural",3001,1.70982199220926
"Metropolitan",3002,1.61957542037028
"Town",3002,1.61957542037028
"Rural",3002,1.61957542037028
"Metropolitan",3003,1.96569372257276
"Town",3003,1.96569372257276
"Rural",3003,1.96569372257276
"Metropolitan",3004,1.20476207462166
"Town",3004,1.20476207462166
"Rural",3004,1.20476207462166
"Metropolitan",3005,1.16934466451047
"Town",3005,1.16934466451047
"Rural",3005,1.16934466451047
"Metropolitan",3006,1.56654919563898
"Town",3006,1.56654919563898
"Rural",3006,1.56654919563898
"Metropolitan",3007,3.5293410553533
"Town",3007,3.5293410553533
"Rural",3007,3.5293410553533
"Metropolitan",3008,1.46728120886729
"Town",3008,1.46728120886729
"Rural",3008,1.46728120886729
"Metropolitan",3009,10.3747170960861
"Town",3009,10.3747170960861
"Rural",3009,10.3747170960861
"Metropolitan",3010,6.60875979672675
"Town",3010,6.60875979672675
"Rural",3010,6.60875979672675
"Metropolitan",3011,9.87150683428306
"Town",3011,9.87150683428306
"Rural",3011,9.87150683428306
"Metropolitan",3012,4.68989024747084
"Town",3012,4.68989024747084
"Rural",3012,4.68989024747084
"Metropolitan",3013,3.64563931535312
"Town",3013,3.64563931535312
"Rural",3013,3.64563931535312
"Metropolitan",3014,4.06115549007262
"Town",3014,4.06115549007262
"Rural",3014,4.06115549007262
"Metropolitan",3015,0.843324957864929
"Town",3015,0.843324957864929
"Rural",3015,0.843324957864929
"Metropolitan",3016,1.32613996110486
"Town",3016,1.32613996110486
"Rural",3016,1.32613996110486
"Metropolitan",3017,0.736760791885408
"Town",3017,0.736760791885408
"Rural",3017,0.736760791885408
"Metropolitan",3018,13.218061796315
"Town",3018,13.218061796315
"Rural",3018,13.218061796315
"Metropolitan",3019,1.56104203238222
"Town",3019,1.56104203238222
"Rural",3019,1.56104203238222
"Metropolitan",3020,3.84713936645719
"Town",3020,3.84713936645719
"Rural",3020,3.84713936645719
"Metropolitan",3021,0.0462123352166657
"Town",3021,0.0462123352166657
"Rural",3021,0.0462123352166657
"Metropolitan",3022,4.13206961811216
"Town",3022,4.13206961811216
"Rural",3022,4.13206961811216
"Metropolitan",3023,3.29159395593158
"Town",3023,3.29159395593158
"Rural",3023,3.29159395593158
"Metropolitan",3024,3.30374081299148
"Town",3024,3.30374081299148
"Rural",3024,3.30374081299148
"Metropolitan",3025,0.547605074445427
"Town",3025,0.547605074445427
"Rural",3025,0.547605074445427
"Metropolitan",3026,2.96323824583975
"Town",3026,2.96323824583975
"Rural",3026,2.96323824583975
"Metropolitan",3027,0.95117811701626
"Town",3027,0.95117811701626
"Rural",3027,0.95117811701626
"Metropolitan",3028,2.0755701339934
"Town",3028,2.0755701339934
"Rural",3028,2.0755701339934
"Metropolitan",3029,2.0611667333664
"Town",3029,2.0611667333664
"Rural",3029,2.0611667333664
"Metropolitan",3030,0.231644578465094
"Town",3030,0.231644578465094
"Rural",3030,0.231644578465094
"Metropolitan",3031,1.93934010493792
"Town",3031,1.93934010493792
"Rural",3031,1.93934010493792
"Metropolitan",3032,3.58249888476108
"Town",3032,3.58249888476108
"Rural",3032,3.58249888476108
"Metropolitan",3033,2.20886141437286
"Town",3033,2.20886141437286
"Rural",3033,2.20886141437286
"Metropolitan",3034,1.38835725616431
"Town",3034,1.38835725616431
"Rural",3034,1.38835725616431
"Metropolitan",3035,1.57821222939167
"Town",3035,1.57821222939167
"Rural",3035,1.57821222939167
"Metropolitan",3036,2.81564785223828
"Town",3036,2.81564785223828
"Rural",3036,2.81564785223828
"Metropolitan",3037,0.00326877507551698
"Town",3037,0.00326877507551698
"Rural",3037,0.00326877507551698
"Metropolitan",3038,0.00446541096114149
"Town",3038,0.00446541096114149
"Rural",3038,0.00446541096114149
"Metropolitan",3039,2.60981415831545
"Town",3039,2.60981415831545
"Rural",3039,2.60981415831545
"Metropolitan",3040,8.28133833767394
"Town",3040,8.28133833767394
"Rural",3040,8.28133833767394
"Metropolitan",3041,3.92013142904853
"Town",3041,3.92013142904853
"Rural",3041,3.92013142904853
"Metropolitan",3042,2.13569743398357
"Town",3042,2.13569743398357
"Rural",3042,2.13569743398357
"Metropolitan",3043,2.54834983457032
"Town",3043,2.54834983457032
"Rural",3043,2.54834983457032
"Metropolitan",3044,2.25734918169058
"Town",3044,2.25734918169058
"Rural",3044,2.25734918169058
"Metropolitan",3045,0.716375005988219
"Town",3045,0.716375005988219
"Rural",3045,0.716375005988219
"Metropolitan",3046,0.390023920795621
"Town",3046,0.390023920795621
"Rural",3046,0.390023920795621
"Metropolitan",3047,0.983945738976735
"Town",3047,0.983945738976735
"Rural",3047,0.983945738976735
"Metropolitan",3048,0.909445663785203
"Town",3048,0.909445663785203
"Rural",3048,0.909445663785203
"Metropolitan",3049,1.06813635707872
"Town",3049,1.06813635707872
"Rural",3049,1.06813635707872
"Metropolitan",3050,0.105768856948511
"Town",3050,0.105768856948511
"Rural",3050,0.105768856948511
"Metropolitan",3051,3.9136283579357
"Town",3051,3.9136283579357
"Rural",3051,3.9136283579357
"Metropolitan",3052,0.271015487197123
"Town",3052,0.271015487197123
"Rural",3052,0.271015487197123
"Metropolitan",3053,13.8134618621019
"Town",3053,13.8134618621019
"Rural",3053,13.8134618621019
"Metropolitan",3054,1.3766862812424
"Town",3054,1.3766862812424
"Rural",3054,1.3766862812424
"Metropolitan",3055,0.172270215900109
"Town",3055,0.172270215900109
"Rural",3055,0.172270215900109
"Metropolitan",3056,6.62474387526305
"Town",3056,6.62474387526305
"Rural",3056,6.62474387526305
"Metropolitan",3057,8.61047300286248
"Town",3057,8.61047300286248
"Rural",3057,8.61047300286248
"Metropolitan",3058,0.000735204720823263
"Town",3058,0.000735204720823263
"Rural",3058,0.000735204720823263
"Metropolitan",3059,0.00121527909157884
"Town",3059,0.00121527909157884
"Rural",3059,0.00121527909157884
"Metropolitan",3060,0.347268372428624
"Town",3060,0.347268372428624
"Rural",3060,0.347268372428624
"Metropolitan",3061,0.00148186813795503
"Town",3061,0.00148186813795503
"Rural",3061,0.00148186813795503
"Metropolitan",3062,79.4787252778626
"Town",3062,79.4787252778626
"Rural",3062,79.4787252778626
"Metropolitan",3063,62.4180141734421
"Town",3063,62.4180141734421
"Rural",3063,62.4180141734421
"Metropolitan",3064,2.8359130012236
"Town",3064,2.8359130012236
"Rural",3064,2.8359130012236
"Metropolitan",3065,267.172461834587
"Town",3065,267.172461834587
"Rural",3065,267.172461834587
"Metropolitan",3066,1.76985616817087
"Town",3066,1.76985616817087
"Rural",3066,1.76985616817087
"Metropolitan",3067,3.48363080132514
"Town",3067,3.48363080132514
"Rural",3067,3.48363080132514
"Metropolitan",3068,1.95465650480248
"Town",3068,1.95465650480248
"Rural",3068,1.95465650480248
"Metropolitan",3069,1.42872245284308
"Town",3069,1.42872245284308
"Rural",3069,1.42872245284308
"Metropolitan",3070,0.950215162114665
"Town",3070,0.950215162114665
"Rural",3070,0.950215162114665
"Metropolitan",3071,5.09727131678256
"Town",3071,5.09727131678256
"Rural",3071,5.09727131678256
"Metropolitan",3072,13.0652852293342
"Town",3072,13.0652852293342
"Rural",3072,13.0652852293342
"Metropolitan",3073,0.00620899479519727
"Town",3073,0.00620899479519727
"Rural",3073,0.00620899479519727
"Metropolitan",3074,0.0480378144206985
"Town",3074,0.0480378144206985
"Rural",3074,0.0480378144206985
"Metropolitan",3075,0.0104683809850249
"Town",3075,0.0104683809850249
"Rural",3075,0.0104683809850249
"Metropolitan",3076,0.0234466721007839
"Town",3076,0.0234466721007839
"Rural",3076,0.0234466721007839
"Metropolitan",3077,0.00403401946960153
"Town",3077,0.00403401946960153
"Rural",3077,0.00403401946960153
"Metropolitan",3078,25.6766185222956
"Town",3078,25.6766185222956
"Rural",3078,25.6766185222956
"Metropolitan",3079,49.6522139281499
"Town",3079,49.6522139281499
"Rural",3079,49.6522139281499
"Metropolitan",3080,19.012110612802
"Town",3080,19.012110612802
"Rural",3080,19.012110612802
"Metropolitan",3081,16.9161892639436
"Town",3081,16.9161892639436
"Rural",3081,16.9161892639436
"Metropolitan",3082,9.3967434377638
"Town",3082,9.3967434377638
"Rural",3082,9.3967434377638
"Metropolitan",3083,41.9989279652093
"Town",3083,41.9989279652093
"Rural",3083,41.9989279652093
"Metropolitan",3084,23.9840419290837
"Town",3084,23.9840419290837
"Rural",3084,23.9840419290837
"Metropolitan",3085,8.52818160935074
"Town",3085,8.52818160935074
"Rural",3085,8.52818160935074
"Metropolitan",3086,4.9574094783066
"Town",3086,4.9574094783066
"Rural",3086,4.9574094783066
"Metropolitan",3087,4.4866134434441
"Town",3087,4.4866134434441
"Rural",3087,4.4866134434441
"Metropolitan",3088,1.78241181320448
"Town",3088,1.78241181320448
"Rural",3088,1.78241181320448
"Metropolitan",3089,6.35257081571778
"Town",3089,6.35257081571778
"Rural",3089,6.35257081571778
"Metropolitan",3090,2.68490567054035
"Town",3090,2.68490567054035
"Rural",3090,2.68490567054035
"Metropolitan",3091,1.31779114907398
"Town",3091,1.31779114907398
"Rural",3091,1.31779114907398
"Metropolitan",3092,3.16397743011785
"Town",3092,3.16397743011785
"Rural",3092,3.16397743011785
"Metropolitan",3093,1.6966988141799
"Town",3093,1.6966988141799
"Rural",3093,1.6966988141799
"Metropolitan",3094,1.60477681723817
"Town",3094,1.60477681723817
"Rural",3094,1.60477681723817
"Metropolitan",3095,2.44630892767109
"Town",3095,2.44630892767109
"Rural",3095,2.44630892767109
"Metropolitan",3096,3.50163453214473
"Town",3096,3.50163453214473
"Rural",3096,3.50163453214473
"Metropolitan",3097,2.39504325511957
"Town",3097,2.39504325511957
"Rural",3097,2.39504325511957
"Metropolitan",3098,4.00813696017169
"Town",3098,4.00813696017169
"Rural",3098,4.00813696017169
"Metropolitan",3099,6.29091168582363
"Town",3099,6.29091168582363
"Rural",3099,6.29091168582363
"Metropolitan",3100,3.60596431713127
"Town",3100,3.60596431713127
"Rural",3100,3.60596431713127
"Metropolitan",3101,5.93737489266933
"Town",3101,5.93737489266933
"Rural",3101,5.93737489266933
"Metropolitan",3102,3.56912611286319
"Town",3102,3.56912611286319
"Rural",3102,3.56912611286319
"Metropolitan",3103,4.156846843954
"Town",3103,4.156846843954
"Rural",3103,4.156846843954
"Metropolitan",3104,2.26304237298201
"Town",3104,2.26304237298201
"Rural",3104,2.26304237298201
"Metropolitan",3105,2.83703063806289
"Town",3105,2.83703063806289
"Rural",3105,2.83703063806289
"Metropolitan",3106,2.44329026785418
"Town",3106,2.44329026785418
"Rural",3106,2.44329026785418
"Metropolitan",3107,0.730850584156643
"Town",3107,0.730850584156643
"Rural",3107,0.730850584156643
"Metropolitan",3108,2.41555736685633
"Town",3108,2.41555736685633
"Rural",3108,2.41555736685633
"Metropolitan",3109,0.87770092308952
"Town",3109,0.87770092308952
"Rural",3109,0.87770092308952
"Metropolitan",3110,2.47728703066209
"Town",3110,2.47728703066209
"Rural",3110,2.47728703066209
"Metropolitan",3111,3.00582212029243
"Town",3111,3.00582212029243
"Rural",3111,3.00582212029243
"Metropolitan",3112,0.824954959694176
"Town",3112,0.824954959694176
"Rural",3112,0.824954959694176
"Metropolitan",3113,3.45475832236047
"Town",3113,3.45475832236047
"Rural",3113,3.45475832236047
"Metropolitan",3114,3.24956743623702
"Town",3114,3.24956743623702
"Rural",3114,3.24956743623702
"Metropolitan",3115,4.98245413682303
"Town",3115,4.98245413682303
"Rural",3115,4.98245413682303
"Metropolitan",3116,5.59529840340262
"Town",3116,5.59529840340262
"Rural",3116,5.59529840340262
"Metropolitan",3117,31.2223288144389
"Town",3117,31.2223288144389
"Rural",3117,31.2223288144389
"Metropolitan",3118,17.3766938148965
"Town",3118,17.3766938148965
"Rural",3118,17.3766938148965
"Metropolitan",3119,3.93877371322871
"Town",3119,3.93877371322871
"Rural",3119,3.93877371322871
"Metropolitan",3120,4.51762285457398
"Town",3120,4.51762285457398
"Rural",3120,4.51762285457398
"Metropolitan",3121,15.7366278396207
"Town",3121,15.7366278396207
"Rural",3121,15.7366278396207
"Metropolitan",3122,5.99879426268431
"Town",3122,5.99879426268431
"Rural",3122,5.99879426268431
"Metropolitan",3123,4.35965371486002
"Town",3123,4.35965371486002
"Rural",3123,4.35965371486002
"Metropolitan",3124,1.90646396027448
"Town",3124,1.90646396027448
"Rural",3124,1.90646396027448
"Metropolitan",3125,4.95030950275183
"Town",3125,4.95030950275183
"Rural",3125,4.95030950275183
"Metropolitan",3126,0.908073740161834
"Town",3126,0.908073740161834
"Rural",3126,0.908073740161834
"Metropolitan",3127,0.833942317973902
"Town",3127,0.833942317973902
"Rural",3127,0.833942317973902
"Metropolitan",3128,5.60663878390451
"Town",3128,5.60663878390451
"Rural",3128,5.60663878390451
"Metropolitan",3129,1.81804536437389
"Town",3129,1.81804536437389
"Rural",3129,1.81804536437389
"Metropolitan",3130,1.10911492315359
"Town",3130,1.10911492315359
"Rural",3130,1.10911492315359
"Metropolitan",3131,5.26215623496782
"Town",3131,5.26215623496782
"Rural",3131,5.26215623496782
"Metropolitan",3132,6.09690918012679
"Town",3132,6.09690918012679
"Rural",3132,6.09690918012679
"Metropolitan",3133,2.62545033847328
"Town",3133,2.62545033847328
"Rural",3133,2.62545033847328
"Metropolitan",3134,21.0990462166389
"Town",3134,21.0990462166389
"Rural",3134,21.0990462166389
"Metropolitan",3135,9.46852745274331
"Town",3135,9.46852745274331
"Rural",3135,9.46852745274331
"Metropolitan",3136,0.00148682922378161
"Town",3136,0.00148682922378161
"Rural",3136,0.00148682922378161
"Metropolitan",3137,0.000230345531175606
"Town",3137,0.000230345531175606
"Rural",3137,0.000230345531175606
"Metropolitan",3138,0.217813802601306
"Town",3138,0.217813802601306
"Rural",3138,0.217813802601306
"Metropolitan",3139,2.76730100489215
"Town",3139,2.76730100489215
"Rural",3139,2.76730100489215
"Metropolitan",3140,4.47009426126397
"Town",3140,4.47009426126397
"Rural",3140,4.47009426126397
"Metropolitan",3141,0.55117787156428
"Town",3141,0.55117787156428
"Rural",3141,0.55117787156428
"Metropolitan",3142,2.01480820531032
"Town",3142,2.01480820531032
"Rural",3142,2.01480820531032
"Metropolitan",3143,2.76384975380625
"Town",3143,2.76384975380625
"Rural",3143,2.76384975380625
"Metropolitan",3144,0.725213943665667
"Town",3144,0.725213943665667
"Rural",3144,0.725213943665667
"Metropolitan",3145,12.8245725352161
"Town",3145,12.8245725352161
"Rural",3145,12.8245725352161
"Metropolitan",3146,1.57537644101401
"Town",3146,1.57537644101401
"Rural",3146,1.57537644101401
"Metropolitan",3147,7.00257105716711
"Town",3147,7.00257105716711
"Rural",3147,7.00257105716711
"Metropolitan",3148,1.18955664562369
"Town",3148,1.18955664562369
"Rural",3148,1.18955664562369
"Metropolitan",3149,15.1655949826322
"Town",3149,15.1655949826322
"Rural",3149,15.1655949826322
"Metropolitan",3150,17.2915173714436
"Town",3150,17.2915173714436
"Rural",3150,17.2915173714436
"Metropolitan",3151,6.94944240410582
"Town",3151,6.94944240410582
"Rural",3151,6.94944240410582
"Metropolitan",3152,2.52965732349501
"Town",3152,2.52965732349501
"Rural",3152,2.52965732349501
"Metropolitan",3153,5.86333659317066
"Town",3153,5.86333659317066
"Rural",3153,5.86333659317066
"Metropolitan",3154,0.798031938057511
"Town",3154,0.798031938057511
"Rural",3154,0.798031938057511
"Metropolitan",3155,48.5629611240284
"Town",3155,48.5629611240284
"Rural",3155,48.5629611240284
"Metropolitan",3156,3.93491695674106
"Town",3156,3.93491695674106
"Rural",3156,3.93491695674106
"Metropolitan",3157,5.07864494168145
"Town",3157,5.07864494168145
"Rural",3157,5.07864494168145
"Metropolitan",3158,0.613635492094229
"Town",3158,0.613635492094229
"Rural",3158,0.613635492094229
"Metropolitan",3159,7.82978654337184
"Town",3159,7.82978654337184
"Rural",3159,7.82978654337184
"Metropolitan",3160,2.49940086380859
"Town",3160,2.49940086380859
"Rural",3160,2.49940086380859
"Metropolitan",3161,1.30898000909574
"Town",3161,1.30898000909574
"Rural",3161,1.30898000909574
"Metropolitan",3162,1.1644323918403
"Town",3162,1.1644323918403
"Rural",3162,1.1644323918403
"Metropolitan",3163,1.5727832770656
"Town",3163,1.5727832770656
